customerproductrating_id,customer_id,product_id,ratings,review,sentiment
8839,269,232,4.5,"Quality product, exactly as described.",good
8840,204,98,4.5,Excellent product! Highly recommended.,good
8841,285,323,4.0,Excellent product! Highly recommended.,good
8842,180,301,1.5,"Cheaply made, fell apart after a short time.",bad
8843,20,152,2.5,"False advertising, don''t trust the product description.",bad
8844,165,16,3.5,Very satisfied with the product. Will buy again.,good
8845,183,485,1.0,Product didn't meet my expectations at all.,bad
8846,291,8,4.0,"Outstanding product, I''m a happy customer.",good
8847,161,403,4.0,"Outstanding product, I''m a happy customer.",good
8848,4,486,1.0,"Product arrived damaged, no response from customer service.",bad
8849,67,358,2.5,"Terrible product, do not buy!",bad
8850,453,393,3.5,Great quality and value for money.,good
8851,190,301,2.5,"Product arrived damaged, no response from customer service.",bad
8852,386,279,4.0,"Top-notch quality, worth every penny.",good
8853,60,376,2.0,"Waste of money, poor quality.",bad
8854,481,212,2.5,"Cheaply made, fell apart after a short time.",bad
8855,492,472,2.5,Product didn't meet my expectations at all.,bad
8856,159,9,1.5,Overpriced for the low quality.,bad
8857,443,290,1.0,"Not as advertised, very disappointed.",bad
8858,134,62,3.5,"Delivered on time, and the product is perfect.",good
8859,68,284,1.5,"Terrible product, do not buy!",bad
8860,227,77,1.5,"Cheaply made, fell apart after a short time.",bad
8861,342,124,2.5,"Avoid this product, it''s a complete letdown.",bad
8862,30,262,3.0,"Waste of money, poor quality.",bad
8863,7,206,2.0,"Not as advertised, very disappointed.",bad
8864,392,432,4.5,Excellent product! Highly recommended.,good
8865,18,64,2.0,"False advertising, don''t trust the product description.",bad
8866,273,451,3.5,Great quality and value for money.,good
8867,119,295,3.5,Great quality and value for money.,good
8868,473,120,4.0,Excellent product! Highly recommended.,good
8869,90,267,4.0,"Fantastic purchase, exceeded my expectations.",good
8870,222,450,2.0,"Very dissatisfied, regretting my purchase.",bad
8871,227,409,4.0,Very satisfied with the product. Will buy again.,good
8872,334,345,4.5,Very satisfied with the product. Will buy again.,good
8873,381,265,3.0,"Very dissatisfied, regretting my purchase.",bad
8874,174,142,3.5,"Fantastic purchase, exceeded my expectations.",good
8875,347,394,4.5,"Quality product, exactly as described.",good
8876,122,74,4.5,Excellent product! Highly recommended.,good
8877,457,361,3.0,"Cheaply made, fell apart after a short time.",bad
8878,223,146,4.5,"Outstanding product, I''m a happy customer.",good
8879,405,147,4.5,Impressed with the features and performance.,good
8880,419,330,2.0,"Waste of money, poor quality.",bad
8881,357,189,4.5,Great quality and value for money.,good
8882,69,149,3.0,"Product arrived damaged, no response from customer service.",bad
8883,341,360,4.0,"Outstanding product, I''m a happy customer.",good
8884,18,177,3.0,"Waste of money, poor quality.",bad
8885,456,390,4.5,"Delivered on time, and the product is perfect.",good
8886,309,250,1.0,"Avoid this product, it''s a complete letdown.",bad
8887,404,28,4.5,"Top-notch quality, worth every penny.",good
8888,76,476,3.5,"Quality product, exactly as described.",good
8889,491,53,2.0,Product didn't meet my expectations at all.,bad
8890,315,483,3.0,"Avoid this product, it''s a complete letdown.",bad
8891,387,436,3.5,Great quality and value for money.,good
8892,382,467,3.5,"Delivered on time, and the product is perfect.",good
8893,198,424,2.5,"Cheaply made, fell apart after a short time.",bad
8894,254,441,2.5,"Terrible product, do not buy!",bad
8895,84,378,2.5,"Very dissatisfied, regretting my purchase.",bad
8896,55,81,3.0,"Waste of money, poor quality.",bad
8897,314,25,3.5,"Delivered on time, and the product is perfect.",good
8898,410,195,2.5,"Product arrived damaged, no response from customer service.",bad
8899,386,332,3.0,"Very dissatisfied, regretting my purchase.",bad
8900,109,367,1.5,"Avoid this product, it''s a complete letdown.",bad
8901,390,207,2.0,"Waste of money, poor quality.",bad
8902,303,77,3.5,"Delivered on time, and the product is perfect.",good
8903,130,57,1.5,Product didn't meet my expectations at all.,bad
8904,335,83,3.0,Product didn't meet my expectations at all.,bad
8905,97,359,3.5,Great quality and value for money.,good
8906,145,73,3.5,"Fantastic purchase, exceeded my expectations.",good
8907,87,147,3.5,"Quality product, exactly as described.",good
8908,73,217,4.0,"Delivered on time, and the product is perfect.",good
8909,466,241,2.5,"Very dissatisfied, regretting my purchase.",bad
8910,234,1,4.0,Couldn't be happier with my purchase.,good
8911,147,88,2.0,"Cheaply made, fell apart after a short time.",bad
8912,450,308,4.0,"Fantastic purchase, exceeded my expectations.",good
8913,317,403,3.5,Couldn't be happier with my purchase.,good
8914,3,370,2.5,Overpriced for the low quality.,bad
8915,321,398,3.5,Couldn't be happier with my purchase.,good
8916,353,391,2.5,"Terrible product, do not buy!",bad
8917,167,347,4.5,Impressed with the features and performance.,good
8918,443,258,3.5,"Fantastic purchase, exceeded my expectations.",good
8919,163,227,2.5,"Cheaply made, fell apart after a short time.",bad
8920,236,227,4.0,"Delivered on time, and the product is perfect.",good
8921,371,130,1.5,"Waste of money, poor quality.",bad
8922,98,189,4.0,Great quality and value for money.,good
8923,120,163,1.5,"Avoid this product, it''s a complete letdown.",bad
8924,326,321,4.5,Excellent product! Highly recommended.,good
8925,472,159,1.5,"Not as advertised, very disappointed.",bad
8926,347,56,1.0,"Not as advertised, very disappointed.",bad
8927,470,485,4.5,Excellent product! Highly recommended.,good
8928,37,232,4.0,Impressed with the features and performance.,good
8929,185,245,2.0,Overpriced for the low quality.,bad
8930,351,7,3.5,"Fantastic purchase, exceeded my expectations.",good
8931,452,72,4.5,"Outstanding product, I''m a happy customer.",good
8932,295,128,1.5,"Cheaply made, fell apart after a short time.",bad
8933,202,440,2.0,"Terrible product, do not buy!",bad
8934,210,195,4.0,"Quality product, exactly as described.",good
8935,252,185,2.5,Product didn't meet my expectations at all.,bad
8936,150,216,4.0,"Delivered on time, and the product is perfect.",good
8937,329,76,3.5,"Top-notch quality, worth every penny.",good
8938,231,154,1.0,"Waste of money, poor quality.",bad
8939,323,499,2.0,"Product arrived damaged, no response from customer service.",bad
8940,96,491,4.5,Impressed with the features and performance.,good
8941,84,106,1.0,"Terrible product, do not buy!",bad
8942,442,493,4.5,"Quality product, exactly as described.",good
8943,233,151,2.5,Product didn't meet my expectations at all.,bad
8944,103,321,3.0,"Terrible product, do not buy!",bad
8945,6,331,4.5,Couldn't be happier with my purchase.,good
8946,345,139,2.5,"Terrible product, do not buy!",bad
8947,223,278,3.5,"Fantastic purchase, exceeded my expectations.",good
8948,384,220,4.5,"Quality product, exactly as described.",good
8949,401,102,4.0,"Delivered on time, and the product is perfect.",good
8950,203,280,3.5,"Quality product, exactly as described.",good
8951,307,186,3.5,"Quality product, exactly as described.",good
8952,76,24,1.5,"Avoid this product, it''s a complete letdown.",bad
8953,253,142,3.5,"Outstanding product, I''m a happy customer.",good
8954,458,316,4.0,"Outstanding product, I''m a happy customer.",good
8955,43,279,3.0,"Avoid this product, it''s a complete letdown.",bad
8956,370,278,2.5,"Product arrived damaged, no response from customer service.",bad
8957,370,386,3.5,"Outstanding product, I''m a happy customer.",good
8958,313,220,3.5,"Delivered on time, and the product is perfect.",good
8959,72,45,1.5,"Product arrived damaged, no response from customer service.",bad
8960,360,94,1.5,Product didn't meet my expectations at all.,bad
8961,4,75,4.0,"Outstanding product, I''m a happy customer.",good
8962,141,23,1.5,"False advertising, don''t trust the product description.",bad
8963,500,132,2.0,"Very dissatisfied, regretting my purchase.",bad
8964,146,195,4.5,"Outstanding product, I''m a happy customer.",good
8965,255,305,3.5,"Top-notch quality, worth every penny.",good
8966,396,158,4.5,Great quality and value for money.,good
8967,317,13,3.5,Great quality and value for money.,good
8968,134,444,1.0,"Not as advertised, very disappointed.",bad
8969,415,280,4.0,Couldn't be happier with my purchase.,good
8970,214,197,3.5,Couldn't be happier with my purchase.,good
8971,421,160,4.0,"Delivered on time, and the product is perfect.",good
8972,477,105,4.5,"Fantastic purchase, exceeded my expectations.",good
8973,92,66,3.5,"Top-notch quality, worth every penny.",good
8974,491,359,2.0,"Not as advertised, very disappointed.",bad
8975,88,130,2.0,"Avoid this product, it''s a complete letdown.",bad
8976,407,179,3.0,"Very dissatisfied, regretting my purchase.",bad
8977,186,335,2.0,"Cheaply made, fell apart after a short time.",bad
8978,175,384,4.0,Impressed with the features and performance.,good
8979,432,114,4.5,Great quality and value for money.,good
8980,91,261,4.5,Couldn't be happier with my purchase.,good
8981,48,441,4.0,"Quality product, exactly as described.",good
8982,171,7,4.5,"Fantastic purchase, exceeded my expectations.",good
8983,35,104,4.5,"Top-notch quality, worth every penny.",good
8984,226,7,4.0,Great quality and value for money.,good
8985,31,263,4.0,Great quality and value for money.,good
8986,23,223,1.5,"False advertising, don''t trust the product description.",bad
8987,355,133,3.5,Couldn't be happier with my purchase.,good
8988,352,414,4.5,"Top-notch quality, worth every penny.",good
8989,89,17,2.5,"Very dissatisfied, regretting my purchase.",bad
8990,81,434,3.5,Very satisfied with the product. Will buy again.,good
8991,412,342,2.5,"Not as advertised, very disappointed.",bad
8992,389,245,4.0,"Quality product, exactly as described.",good
8993,368,136,4.5,Very satisfied with the product. Will buy again.,good
8994,365,82,1.5,"Cheaply made, fell apart after a short time.",bad
8995,216,171,1.5,Overpriced for the low quality.,bad
8996,123,267,2.5,"Avoid this product, it''s a complete letdown.",bad
8997,467,452,3.5,"Outstanding product, I''m a happy customer.",good
8998,343,390,4.0,"Top-notch quality, worth every penny.",good
8999,381,289,4.0,Great quality and value for money.,good
9000,215,184,1.5,"Product arrived damaged, no response from customer service.",bad
9001,141,446,1.5,"False advertising, don''t trust the product description.",bad
9002,158,417,3.5,"Outstanding product, I''m a happy customer.",good
9003,99,218,2.5,"Very dissatisfied, regretting my purchase.",bad
9004,373,406,1.5,"Not as advertised, very disappointed.",bad
9005,410,102,4.5,Excellent product! Highly recommended.,good
9006,495,246,2.5,"Very dissatisfied, regretting my purchase.",bad
9007,410,226,1.5,"Product arrived damaged, no response from customer service.",bad
9008,201,351,4.5,"Quality product, exactly as described.",good
9009,11,276,4.0,Great quality and value for money.,good
9010,379,401,3.5,Very satisfied with the product. Will buy again.,good
9011,65,154,3.5,Great quality and value for money.,good
9012,262,439,3.5,"Top-notch quality, worth every penny.",good
9013,120,387,3.5,Very satisfied with the product. Will buy again.,good
9014,151,225,4.5,"Top-notch quality, worth every penny.",good
9015,64,122,3.0,Overpriced for the low quality.,bad
9016,448,427,1.5,"Avoid this product, it''s a complete letdown.",bad
9017,34,108,4.5,"Delivered on time, and the product is perfect.",good
9018,36,461,2.0,"Not as advertised, very disappointed.",bad
9019,24,153,1.0,"Waste of money, poor quality.",bad
9020,66,303,3.0,"Terrible product, do not buy!",bad
9021,290,261,3.0,Overpriced for the low quality.,bad
9022,413,68,1.0,Overpriced for the low quality.,bad
9023,142,172,3.5,"Top-notch quality, worth every penny.",good
9024,123,155,4.0,Great quality and value for money.,good
9025,257,456,4.0,Very satisfied with the product. Will buy again.,good
9026,106,452,3.0,"Product arrived damaged, no response from customer service.",bad
9027,395,470,1.5,"False advertising, don''t trust the product description.",bad
9028,64,205,3.0,"Product arrived damaged, no response from customer service.",bad
9029,27,408,4.0,Excellent product! Highly recommended.,good
9030,467,414,3.5,"Fantastic purchase, exceeded my expectations.",good
9031,133,82,3.5,Very satisfied with the product. Will buy again.,good
9032,260,252,3.0,"Very dissatisfied, regretting my purchase.",bad
9033,454,144,2.5,"Not as advertised, very disappointed.",bad
9034,19,221,3.5,"Delivered on time, and the product is perfect.",good
9035,473,241,3.5,Couldn't be happier with my purchase.,good
9036,65,433,4.0,Very satisfied with the product. Will buy again.,good
9037,174,378,2.0,Product didn't meet my expectations at all.,bad
9038,483,295,3.5,Impressed with the features and performance.,good
9039,426,157,2.5,"Waste of money, poor quality.",bad
9040,235,337,3.5,Couldn't be happier with my purchase.,good
9041,1,73,4.5,"Top-notch quality, worth every penny.",good
9042,408,400,3.5,"Quality product, exactly as described.",good
9043,152,137,4.0,"Delivered on time, and the product is perfect.",good
9044,151,29,2.5,"Very dissatisfied, regretting my purchase.",bad
9045,219,377,3.5,Very satisfied with the product. Will buy again.,good
9046,19,92,3.0,"Cheaply made, fell apart after a short time.",bad
9047,247,66,3.0,Product didn't meet my expectations at all.,bad
9048,177,99,3.5,"Delivered on time, and the product is perfect.",good
9049,247,141,4.5,"Top-notch quality, worth every penny.",good
9050,472,426,3.0,"Product arrived damaged, no response from customer service.",bad
9051,134,283,4.0,"Fantastic purchase, exceeded my expectations.",good
9052,228,319,2.0,"Very dissatisfied, regretting my purchase.",bad
